battle,battleLabel,date,location
http://www.wikidata.org/entity/Q32832,Battle of Varna,1444-11-10T00:00:00Z,http://www.wikidata.org/entity/Q6506
http://www.wikidata.org/entity/Q33132,Battle of Gettysburg,,http://www.wikidata.org/entity/Q351865
http://www.wikidata.org/entity/Q33570,Battle of Grunwald,1410-07-24T00:00:00Z,http://www.wikidata.org/entity/Q1025864
http://www.wikidata.org/entity/Q38789,Battle of Stalingrad,,http://www.wikidata.org/entity/Q914
http://www.wikidata.org/entity/Q38977,Battle of Deutschbrod,1422-01-10T00:00:00Z,http://www.wikidata.org/entity/Q954596
http://www.wikidata.org/entity/Q39040,Battle of Yamazaki,1582-07-12T00:00:00Z,http://www.wikidata.org/entity/Q11468015
http://www.wikidata.org/entity/Q39154,Battle of Soissons,0486-01-01T00:00:00Z,http://www.wikidata.org/entity/Q167152
http://www.wikidata.org/entity/Q40144,Battle of Coronel,1914-11-01T00:00:00Z,http://www.wikidata.org/entity/Q98
http://www.wikidata.org/entity/Q40559,Battle of Le Mans,,http://www.wikidata.org/entity/Q1476
http://www.wikidata.org/entity/Q41320,Battle of Denain,1712-07-24T00:00:00Z,http://www.wikidata.org/entity/Q212959
http://www.wikidata.org/entity/Q41894,Battle of New Orleans,1815-01-08T00:00:00Z,http://www.wikidata.org/entity/Q3364383
http://www.wikidata.org/entity/Q44062,Battle of Nebovidy,1422-01-15T00:00:00Z,http://www.wikidata.org/entity/Q188399
http://www.wikidata.org/entity/Q44732,Battle of the Golden Spurs,1302-07-19T00:00:00Z,http://www.wikidata.org/entity/Q12995
http://www.wikidata.org/entity/Q46002,Battle for Glinu,,http://www.wikidata.org/entity/Q396566
http://www.wikidata.org/entity/Q46003,Battle of Rajovka,1708-09-20T00:00:00Z,http://www.wikidata.org/entity/Q212
http://www.wikidata.org/entity/Q47299,Battle of Corupedium,-0280-01-01T00:00:00Z,http://www.wikidata.org/entity/Q620765
http://www.wikidata.org/entity/Q48163,Battle of Custoza,1866-06-24T00:00:00Z,http://www.wikidata.org/entity/Q1146299
http://www.wikidata.org/entity/Q48202,Battle of Custoza,1848-07-25T00:00:00Z,http://www.wikidata.org/entity/Q2028
http://www.wikidata.org/entity/Q48253,Battle of Kulm,,http://www.wikidata.org/entity/Q387840
http://www.wikidata.org/entity/Q48314,Battle of Waterloo,1815-06-18T00:00:00Z,http://www.wikidata.org/entity/Q16507442
http://www.wikidata.org/entity/Q48776,Battle of Palmito Ranch,1865-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27051
http://www.wikidata.org/entity/Q52226,Battle of Mogadishu,,http://www.wikidata.org/entity/Q2449
http://www.wikidata.org/entity/Q52418,Attack on Pearl Harbor,1941-12-07T00:00:00Z,http://www.wikidata.org/entity/Q127091
http://www.wikidata.org/entity/Q55504,Battle of Azaz,1125-06-18T00:00:00Z,http://www.wikidata.org/entity/Q277674
http://www.wikidata.org/entity/Q55635,Batalla del Monte de las Cruces,1810-10-30T00:00:00Z,http://www.wikidata.org/entity/Q2393510
http://www.wikidata.org/entity/Q58732,Siege of Malta,,http://www.wikidata.org/entity/Q220899
http://www.wikidata.org/entity/Q60270,Battle of the Dukla Pass,,http://www.wikidata.org/entity/Q911014
http://www.wikidata.org/entity/Q61100,Battle of Civitate,1053-06-24T00:00:00Z,http://www.wikidata.org/entity/Q51956
http://www.wikidata.org/entity/Q62417,Battle of Turaida,1298-06-08T00:00:00Z,http://www.wikidata.org/entity/Q207928
http://www.wikidata.org/entity/Q63313,Battle of Pell's Point,1776-10-18T00:00:00Z,http://www.wikidata.org/entity/Q18426
http://www.wikidata.org/entity/Q63431,Invasion of Martinique,,http://www.wikidata.org/entity/Q17054
http://www.wikidata.org/entity/Q63468,Battle of Pavia,1525-03-06T00:00:00Z,http://www.wikidata.org/entity/Q6259
http://www.wikidata.org/entity/Q63701,Battle of Saint-Omer,1340-08-03T00:00:00Z,http://www.wikidata.org/entity/Q208793
http://www.wikidata.org/entity/Q68371,Battle of Mortemer,1054-01-01T00:00:00Z,http://www.wikidata.org/entity/Q750727
http://www.wikidata.org/entity/Q73105,Battle of Westkapelle,1253-07-11T00:00:00Z,
http://www.wikidata.org/entity/Q74072,Battle of Albulena,1457-09-11T00:00:00Z,http://www.wikidata.org/entity/Q18768
http://www.wikidata.org/entity/Q74119,Battle of Langensalza,1761-02-15T00:00:00Z,http://www.wikidata.org/entity/Q518368
http://www.wikidata.org/entity/Q74122,Battle of Ölper,1761-10-13T00:00:00Z,http://www.wikidata.org/entity/Q297218
http://www.wikidata.org/entity/Q74257,Siege of Cassel,,http://www.wikidata.org/entity/Q2865
http://www.wikidata.org/entity/Q74391,Battle of Nauheim,1762-08-30T00:00:00Z,http://www.wikidata.org/entity/Q628431
http://www.wikidata.org/entity/Q76914,Battle of Cepeda,1859-10-23T00:00:00Z,http://www.wikidata.org/entity/Q44754
http://www.wikidata.org/entity/Q81256,Battle of Ichikawa-Funabashi,1868-05-24T00:00:00Z,http://www.wikidata.org/entity/Q209785
http://www.wikidata.org/entity/Q81256,Battle of Ichikawa-Funabashi,1868-05-24T00:00:00Z,http://www.wikidata.org/entity/Q271417
http://www.wikidata.org/entity/Q82698,Battle of Dervenakia,,http://www.wikidata.org/entity/Q3560699
http://www.wikidata.org/entity/Q82702,Battle of Phaleron,1827-05-06T00:00:00Z,http://www.wikidata.org/entity/Q1014231
http://www.wikidata.org/entity/Q82703,Battle of Arachova,,http://www.wikidata.org/entity/Q624641
http://www.wikidata.org/entity/Q82995,Operation Ramadan ul-Mubarak,1988-04-17T00:00:00Z,http://www.wikidata.org/entity/Q2984682
http://www.wikidata.org/entity/Q83002,First Battle of al-Faw,1986-02-11T00:00:00Z,http://www.wikidata.org/entity/Q2984682
http://www.wikidata.org/entity/Q83224,Battle of Hastings,1066-10-20T00:00:00Z,http://www.wikidata.org/entity/Q737593
http://www.wikidata.org/entity/Q83272,Battle of Embūte,1244-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5370280
http://www.wikidata.org/entity/Q87779,Battle of the Teutoburg Forest,0009-09-01T00:00:00Z,http://www.wikidata.org/entity/Q2916
http://www.wikidata.org/entity/Q94414,Battle of Lake Vadimo,-0309-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3826072
http://www.wikidata.org/entity/Q94545,Siege of Glatz,,http://www.wikidata.org/entity/Q284604
http://www.wikidata.org/entity/Q111648,Battle of Stony Point,1779-07-16T00:00:00Z,http://www.wikidata.org/entity/Q3709831
http://www.wikidata.org/entity/Q112016,Battle of the Persian Gate on the Mountain,-0329-01-15T00:00:00Z,http://www.wikidata.org/entity/Q3507255
http://www.wikidata.org/entity/Q113047,Battle of Struth,1945-04-07T00:00:00Z,
http://www.wikidata.org/entity/Q113621,Battle of Milne Bay,,http://www.wikidata.org/entity/Q1781066
http://www.wikidata.org/entity/Q114620,Battle of Minatogawa,1336-07-04T00:00:00Z,http://www.wikidata.org/entity/Q11563141
http://www.wikidata.org/entity/Q115105,Battle of Wogastisburg,0631-01-01T00:00:00Z,http://www.wikidata.org/entity/Q20973098
http://www.wikidata.org/entity/Q116004,Battle of Shipka Pass,,http://www.wikidata.org/entity/Q1333807
http://www.wikidata.org/entity/Q116222,Battle of Ferozeshah,,
http://www.wikidata.org/entity/Q117298,Battle of Varaville,1057-03-22T00:00:00Z,http://www.wikidata.org/entity/Q862233
http://www.wikidata.org/entity/Q123215,Battle of Jaxartes,-0328-10-01T00:00:00Z,http://www.wikidata.org/entity/Q483159
http://www.wikidata.org/entity/Q127299,Battle of Kolín,1757-06-18T00:00:00Z,http://www.wikidata.org/entity/Q470369
http://www.wikidata.org/entity/Q320982,Battle of Heligoland,1849-06-04T00:00:00Z,http://www.wikidata.org/entity/Q3038
http://www.wikidata.org/entity/Q322345,Battle of Flarchheim,1080-02-02T00:00:00Z,http://www.wikidata.org/entity/Q288161
http://www.wikidata.org/entity/Q323365,Battle of Kissingen,1866-07-10T00:00:00Z,http://www.wikidata.org/entity/Q488346
http://www.wikidata.org/entity/Q323372,Battle of Beaugency,,http://www.wikidata.org/entity/Q429910
http://www.wikidata.org/entity/Q323735,Battle of Warksow,1678-01-18T00:00:00Z,http://www.wikidata.org/entity/Q3237
http://www.wikidata.org/entity/Q324344,Battle of Roliça,1808-08-17T00:00:00Z,http://www.wikidata.org/entity/Q602858
http://www.wikidata.org/entity/Q324697,Battle of Gefrees,1809-07-08T00:00:00Z,http://www.wikidata.org/entity/Q504562
http://www.wikidata.org/entity/Q324916,Battle of Solferino,1859-06-24T00:00:00Z,http://www.wikidata.org/entity/Q42788
http://www.wikidata.org/entity/Q324977,Fort Driant,1944-09-27T00:00:00Z,
http://www.wikidata.org/entity/Q325486,Battle of Blue Licks,1782-08-19T00:00:00Z,
http://www.wikidata.org/entity/Q325602,First Battle of Nanawa,,http://www.wikidata.org/entity/Q208347
http://www.wikidata.org/entity/Q325985,Siege of Acre,,http://www.wikidata.org/entity/Q126084
http://www.wikidata.org/entity/Q326115,Second Siege of Gerona,,http://www.wikidata.org/entity/Q24001084
http://www.wikidata.org/entity/Q326417,Battle of Marston Moor,1644-07-02T00:00:00Z,http://www.wikidata.org/entity/Q3062780
http://www.wikidata.org/entity/Q326989,Battle of Morgarten,1315-11-23T00:00:00Z,http://www.wikidata.org/entity/Q65017
http://www.wikidata.org/entity/Q327035,Battle of Gazala,,http://www.wikidata.org/entity/Q1496620
http://www.wikidata.org/entity/Q327044,Operation Nordwind,,http://www.wikidata.org/entity/Q1142
http://www.wikidata.org/entity/Q327052,Battle of Aachen,,http://www.wikidata.org/entity/Q1017
http://www.wikidata.org/entity/Q327061,Battle of Białystok–Minsk,1941-07-09T00:00:00Z,http://www.wikidata.org/entity/Q36
http://www.wikidata.org/entity/Q327061,Battle of Białystok–Minsk,1941-07-09T00:00:00Z,http://www.wikidata.org/entity/Q184
http://www.wikidata.org/entity/Q327078,Battle of Uman,,http://www.wikidata.org/entity/Q16653879
http://www.wikidata.org/entity/Q327099,Battle of Kasserine Passe,1943-01-01T00:00:00Z,http://www.wikidata.org/entity/Q948
http://www.wikidata.org/entity/Q327906,Battle of Luckau,1813-06-06T00:00:00Z,http://www.wikidata.org/entity/Q539288
http://www.wikidata.org/entity/Q328344,Battle of Bornhöved,0798-01-01T00:00:00Z,http://www.wikidata.org/entity/Q520795
http://www.wikidata.org/entity/Q328357,Belgrade Offensive,1944-09-15T00:00:00Z,http://www.wikidata.org/entity/Q3711
http://www.wikidata.org/entity/Q328447,Battle of La Belle-Famille,1759-07-24T00:00:00Z,
http://www.wikidata.org/entity/Q328768,Battle of Detern,1426-10-06T00:00:00Z,
http://www.wikidata.org/entity/Q329506,Battle of the Ruhr,,http://www.wikidata.org/entity/Q151993
http://www.wikidata.org/entity/Q329534,Battle of Lützen,1813-05-02T00:00:00Z,http://www.wikidata.org/entity/Q697275
http://www.wikidata.org/entity/Q331170,Battle of Montjuïc,1641-01-26T00:00:00Z,http://www.wikidata.org/entity/Q1492
http://www.wikidata.org/entity/Q331347,Battle of Eylau,,http://www.wikidata.org/entity/Q1829
http://www.wikidata.org/entity/Q331518,Battle of Rheinfelden,,http://www.wikidata.org/entity/Q269667
http://www.wikidata.org/entity/Q331565,Siege of Breisach,,http://www.wikidata.org/entity/Q489911
http://www.wikidata.org/entity/Q331725,Battle of Domstadtl,1758-06-30T00:00:00Z,http://www.wikidata.org/entity/Q1236872
http://www.wikidata.org/entity/Q332543,Battle of the Pyramids,1798-07-21T00:00:00Z,http://www.wikidata.org/entity/Q3348063
http://www.wikidata.org/entity/Q333088,Second Battle of Cancha Rayada,1818-03-19T00:00:00Z,
http://www.wikidata.org/entity/Q334029,Battle of Bunker Hill,1775-06-17T00:00:00Z,http://www.wikidata.org/entity/Q1756813
http://www.wikidata.org/entity/Q335174,Battle of Vila Velha,1762-10-05T00:00:00Z,http://www.wikidata.org/entity/Q995188
http://www.wikidata.org/entity/Q335288,Battle of Monte Cassino,,http://www.wikidata.org/entity/Q154372
http://www.wikidata.org/entity/Q335330,Battle of Philippi,,http://www.wikidata.org/entity/Q379652
http://www.wikidata.org/entity/Q335761,Taking of Miraflores,,
http://www.wikidata.org/entity/Q335871,Battle of Bathys Ryax,0872-01-01T00:00:00Z,http://www.wikidata.org/entity/Q107401
http://www.wikidata.org/entity/Q335871,Battle of Bathys Ryax,0878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q107401
http://www.wikidata.org/entity/Q337960,Battle of Ratisbon,1809-04-23T00:00:00Z,http://www.wikidata.org/entity/Q2978
http://www.wikidata.org/entity/Q339052,Battle of Großbeeren,1813-09-04T00:00:00Z,http://www.wikidata.org/entity/Q628528
http://www.wikidata.org/entity/Q339321,Battle of the Milvian Bridge,0312-10-29T00:00:00Z,http://www.wikidata.org/entity/Q1127325
http://www.wikidata.org/entity/Q348998,Battle of Isly,1844-08-14T00:00:00Z,http://www.wikidata.org/entity/Q193802
http://www.wikidata.org/entity/Q349318,Siege of Berat,,http://www.wikidata.org/entity/Q170244
http://www.wikidata.org/entity/Q349422,Battle of Okehazama,1560-06-22T00:00:00Z,http://www.wikidata.org/entity/Q11538309
http://www.wikidata.org/entity/Q349968,Zawiya skirmish,2011-06-12T00:00:00Z,http://www.wikidata.org/entity/Q221503
http://www.wikidata.org/entity/Q354560,Siege of Ravenna,,http://www.wikidata.org/entity/Q13364
http://www.wikidata.org/entity/Q364322,Battle of Lundy's Lane,1814-07-25T00:00:00Z,http://www.wikidata.org/entity/Q18572014
http://www.wikidata.org/entity/Q365640,Battle of Beaver Dams,1813-06-24T00:00:00Z,http://www.wikidata.org/entity/Q448120
http://www.wikidata.org/entity/Q367025,Battle of Lena,1208-01-31T00:00:00Z,http://www.wikidata.org/entity/Q10550345
http://www.wikidata.org/entity/Q367966,Battle of Landshut,1809-04-21T00:00:00Z,http://www.wikidata.org/entity/Q3974
http://www.wikidata.org/entity/Q367988,Battle of Aclea,0851-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/1d8f300d4b3262003faea8c16e95dd98
http://www.wikidata.org/entity/Q368207,Battle of Leobersdorf,1532-09-29T00:00:00Z,http://www.wikidata.org/entity/Q695339
http://www.wikidata.org/entity/Q368457,Battle of Martinique,1794-03-24T00:00:00Z,http://www.wikidata.org/entity/Q17054
http://www.wikidata.org/entity/Q368596,Battle of Agagia,1916-02-26T00:00:00Z,http://www.wikidata.org/entity/Q1018010
http://www.wikidata.org/entity/Q368842,Battle of Verona,0489-10-01T00:00:00Z,http://www.wikidata.org/entity/Q2028
http://www.wikidata.org/entity/Q369560,Siege of Baghdad,,http://www.wikidata.org/entity/Q1530
http://www.wikidata.org/entity/Q369859,Battle of Belmont,1899-11-23T00:00:00Z,http://www.wikidata.org/entity/Q218023
http://www.wikidata.org/entity/Q369893,Battle of Angamos,1879-10-08T00:00:00Z,
http://www.wikidata.org/entity/Q370307,Battle of Kandahar,1880-09-01T00:00:00Z,http://www.wikidata.org/entity/Q45604
http://www.wikidata.org/entity/Q370376,Battle of Castricum,1799-10-06T00:00:00Z,http://www.wikidata.org/entity/Q9910
http://www.wikidata.org/entity/Q370421,Battle of Sződfalva,1527-07-25T00:00:00Z,
http://www.wikidata.org/entity/Q370671,Battle of Franklin,1864-11-30T00:00:00Z,http://www.wikidata.org/entity/Q5491303
http://www.wikidata.org/entity/Q371298,Battle of Meiktila and Mandalay,1945-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q371409,Battle of Stångebro,1598-10-05T00:00:00Z,http://www.wikidata.org/entity/Q25413
http://www.wikidata.org/entity/Q371476,Operation Scorch Sword,1980-09-30T00:00:00Z,
http://www.wikidata.org/entity/Q371620,First Battle of Benghazi,,http://www.wikidata.org/entity/Q40816
http://www.wikidata.org/entity/Q373655,Battle of Gaza (2007),,http://www.wikidata.org/entity/Q39760
http://www.wikidata.org/entity/Q373857,Battle of Mullaitivu,,http://www.wikidata.org/entity/Q507144
http://www.wikidata.org/entity/Q376727,Battle of Las Cumbres,1862-04-28T00:00:00Z,http://www.wikidata.org/entity/Q286349
http://www.wikidata.org/entity/Q377681,Battle of Oak Grove,1862-06-25T00:00:00Z,http://www.wikidata.org/entity/Q341639
http://www.wikidata.org/entity/Q378392,Battle of A Shau,1966-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q378957,Battle of Ticinus,-0217-11-01T00:00:00Z,http://www.wikidata.org/entity/Q14366
http://www.wikidata.org/entity/Q379280,Battle of Mount Erice,,http://www.wikidata.org/entity/Q1460
http://www.wikidata.org/entity/Q379280,Battle of Mount Erice,,http://www.wikidata.org/entity/Q731916
http://www.wikidata.org/entity/Q379346,Battle of Tippecanoe,1811-11-07T00:00:00Z,http://www.wikidata.org/entity/Q264343
http://www.wikidata.org/entity/Q380067,Battle of Trzciana,1629-06-25T00:00:00Z,http://www.wikidata.org/entity/Q260055
http://www.wikidata.org/entity/Q382967,Siege of Damascus,1148-07-28T00:00:00Z,http://www.wikidata.org/entity/Q3766
http://www.wikidata.org/entity/Q383067,Battle of Saragarhi,1897-09-12T00:00:00Z,http://www.wikidata.org/entity/Q7809086
http://www.wikidata.org/entity/Q383067,Battle of Saragarhi,1897-09-12T00:00:00Z,http://www.wikidata.org/entity/Q130638651
http://www.wikidata.org/entity/Q383614,Battle of Kohima,1944-01-01T00:00:00Z,http://www.wikidata.org/entity/Q234056
http://www.wikidata.org/entity/Q384091,Battle of Mukden,,http://www.wikidata.org/entity/Q11720
http://www.wikidata.org/entity/Q384413,Battle of Bilin River,1942-02-18T00:00:00Z,http://www.wikidata.org/entity/Q55571635
http://www.wikidata.org/entity/Q384680,Battle of Hanko,,http://www.wikidata.org/entity/Q1575641
http://www.wikidata.org/entity/Q384729,Second Battle of Clusium,-0081-01-01T00:00:00Z,http://www.wikidata.org/entity/Q843729
http://www.wikidata.org/entity/Q384768,Battle of the Beams,,
http://www.wikidata.org/entity/Q385180,Battle of the Yalu River,1894-09-17T00:00:00Z,http://www.wikidata.org/entity/Q52059
http://www.wikidata.org/entity/Q385546,Battle of Alasay,,http://www.wikidata.org/entity/Q4708417
http://www.wikidata.org/entity/Q385604,Battle of Dara,0530-06-01T00:00:00Z,http://www.wikidata.org/entity/Q585145
http://www.wikidata.org/entity/Q386051,Battle of Cuito Cuanavale,1987-08-14T00:00:00Z,
http://www.wikidata.org/entity/Q386578,First Battle of Bedriacum,0069-04-12T00:00:00Z,http://www.wikidata.org/entity/Q6231
http://www.wikidata.org/entity/Q386601,Battle of Kaiserslautern,1793-11-30T00:00:00Z,http://www.wikidata.org/entity/Q3758
http://www.wikidata.org/entity/Q387040,Siege of 's-Hertogenbosch,,http://www.wikidata.org/entity/Q2766547
http://www.wikidata.org/entity/Q387093,Battle of Arnhem,,http://www.wikidata.org/entity/Q1310
http://www.wikidata.org/entity/Q387215,Battle of Loano,1795-11-22T00:00:00Z,http://www.wikidata.org/entity/Q270782
http://www.wikidata.org/entity/Q387238,Battle of Tlatelolco,1473-01-01T00:00:00Z,http://www.wikidata.org/entity/Q796925
http://www.wikidata.org/entity/Q246200,Battle of Medina de Rioseco,1808-07-14T00:00:00Z,http://www.wikidata.org/entity/Q8356
